code,uri,label
" PSORIATIC ARTHRITIS, SUSCEPTIBILITY TO ",OMIM:608118," PSORIATIC ARTHRITIS, SUSCEPTIBILITY TO "
" PSYCHOMOTOR RETARDATION, EPILEPSY, AND CRANIOFACIAL DYSMORPHISM ",OMIM:608118," PSYCHOMOTOR RETARDATION, EPILEPSY, AND CRANIOFACIAL DYSMORPHISM "
" PTOSIS, HEREDITARY CONGENITAL 1 ",OMIM:608118," PTOSIS, HEREDITARY CONGENITAL 1 "
 PULMONARY ALVEOLAR MICROLITHIASIS ,OMIM:608118, PULMONARY ALVEOLAR MICROLITHIASIS 
" PULMONARY DISEASE, CHRONIC OBSTRUCTIVE ",OMIM:608118," PULMONARY DISEASE, CHRONIC OBSTRUCTIVE "
" PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED ",OMIM:608118," PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED "
" PULMONARY FIBROSIS, IDIOPATHIC ",OMIM:608118," PULMONARY FIBROSIS, IDIOPATHIC "
" PULMONARY HYPERTENSION, NEONATAL, SUSCEPTIBILITY TO ",OMIM:608118," PULMONARY HYPERTENSION, NEONATAL, SUSCEPTIBILITY TO "
" PULMONARY HYPERTENSION, PRIMARY ",OMIM:608118," PULMONARY HYPERTENSION, PRIMARY "
 PULMONARY VENOOCCLUSIVE DISEASE ,OMIM:608118, PULMONARY VENOOCCLUSIVE DISEASE 
 PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY ,OMIM:608118, PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY 
 PYCNODYSOSTOSIS ,OMIM:608118, PYCNODYSOSTOSIS 
" PYLORIC STENOSIS, INFANTILE HYPERTROPHIC ",OMIM:608118," PYLORIC STENOSIS, INFANTILE HYPERTROPHIC "
" PYOGENIC STERILE ARTHRITIS, PYODERMA GANGRENOSUM, AND ACNE ",OMIM:608118," PYOGENIC STERILE ARTHRITIS, PYODERMA GANGRENOSUM, AND ACNE "
 PYRIDOXAMINE 5-PRIME-PHOSPHATE OXIDASE DEFICIENCY ,OMIM:608118, PYRIDOXAMINE 5-PRIME-PHOSPHATE OXIDASE DEFICIENCY 
" PYROPOIKILOCYTOSIS, HEREDITARY ",OMIM:608118," PYROPOIKILOCYTOSIS, HEREDITARY "
 PYRUVATE CARBOXYLASE DEFICIENCY ,OMIM:608118, PYRUVATE CARBOXYLASE DEFICIENCY 
 PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY ,OMIM:608118, PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY 
 PYRUVATE KINASE DEFICIENCY OF RED CELLS ,OMIM:608118, PYRUVATE KINASE DEFICIENCY OF RED CELLS 
" QUESTION MARK EARS, ISOLATED ",OMIM:608118," QUESTION MARK EARS, ISOLATED "
 RADIN BLOOD GROUP ANTIGEN ,OMIM:608118, RADIN BLOOD GROUP ANTIGEN 
 RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES ,OMIM:608118, RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES 
 RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA ,OMIM:608118, RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 
 RAINE SYNDROME ,OMIM:608118, RAINE SYNDROME 
 RAPADILINO SYNDROME ,OMIM:608118, RAPADILINO SYNDROME 
 RAPH BLOOD GROUP SYSTEM ,OMIM:608118, RAPH BLOOD GROUP SYSTEM 
 RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER ,OMIM:608118, RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER 
 RECOMBINATION RATE QUANTITATIVE TRAIT LOCUS 1 ,OMIM:608118, RECOMBINATION RATE QUANTITATIVE TRAIT LOCUS 1 
" REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET ",OMIM:608118," REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET "
" REDUCING BODY MYOPATHY, X-LINKED 1B, WITH LATE CHILDHOOD OR ADULT ONSET ",OMIM:608118," REDUCING BODY MYOPATHY, X-LINKED 1B, WITH LATE CHILDHOOD OR ADULT ONSET "
" REFSUM DISEASE, CLASSIC ",OMIM:608118," REFSUM DISEASE, CLASSIC "
" RENAL CELL CARCINOMA, NONPAPILLARY ",OMIM:608118," RENAL CELL CARCINOMA, NONPAPILLARY "
" RENAL CELL CARCINOMA, PAPILLARY, 1 ",OMIM:608118," RENAL CELL CARCINOMA, PAPILLARY, 1 "
" RENAL CELL CARCINOMA, XP11-ASSOCIATED ",OMIM:608118," RENAL CELL CARCINOMA, XP11-ASSOCIATED "
 RENAL CYSTS AND DIABETES SYNDROME ,OMIM:608118, RENAL CYSTS AND DIABETES SYNDROME 
" RENAL DYSPLASIA, CYSTIC, SUSCEPTIBILITY TO ",OMIM:608118," RENAL DYSPLASIA, CYSTIC, SUSCEPTIBILITY TO "
 RENAL GLUCOSURIA ,OMIM:608118, RENAL GLUCOSURIA 
 RENAL HYPODYSPLASIA/APLASIA 1 ,OMIM:608118, RENAL HYPODYSPLASIA/APLASIA 1 
 RENAL HYPODYSPLASIA/APLASIA 2 ,OMIM:608118, RENAL HYPODYSPLASIA/APLASIA 2 
" RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL DOMINANT ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL DOMINANT "
" RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE "
" RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA "
" RENAL TUBULAR ACIDOSIS, DISTAL, WITH PROGRESSIVE NERVE DEAFNESS ",OMIM:608118," RENAL TUBULAR ACIDOSIS, DISTAL, WITH PROGRESSIVE NERVE DEAFNESS "
" RENAL TUBULAR ACIDOSIS, PROXIMAL, WITH OCULAR ABNORMALITIES AND MENTAL RETARDATION ",OMIM:608118," RENAL TUBULAR ACIDOSIS, PROXIMAL, WITH OCULAR ABNORMALITIES AND MENTAL RETARDATION "
 RENAL TUBULAR DYSGENESIS ,OMIM:608118, RENAL TUBULAR DYSGENESIS 
 RENAL-HEPATIC-PANCREATIC DYSPLASIA ,OMIM:608118, RENAL-HEPATIC-PANCREATIC DYSPLASIA 
" RESTING HEART RATE, VARIATION IN ",OMIM:608118," RESTING HEART RATE, VARIATION IN "
" RESTRICTIVE DERMOPATHY, LETHAL ",OMIM:608118," RESTRICTIVE DERMOPATHY, LETHAL "
 RETICULAR DYSGENESIS ,OMIM:608118, RETICULAR DYSGENESIS 
 RETICULATE PIGMENT DISORDERS ,OMIM:608118, RETICULATE PIGMENT DISORDERS 
 RETINAL ARTERIAL MACROANEURYSM WITH SUPRAVALVULAR PULMONIC STENOSIS ,OMIM:608118, RETINAL ARTERIAL MACROANEURYSM WITH SUPRAVALVULAR PULMONIC STENOSIS 
" RETINAL ARTERIES, TORTUOSITY OF ",OMIM:608118," RETINAL ARTERIES, TORTUOSITY OF "
 RETINAL CONE DYSTROPHY 3A ,OMIM:608118, RETINAL CONE DYSTROPHY 3A 
 RETINAL CONE DYSTROPHY 3B ,OMIM:608118, RETINAL CONE DYSTROPHY 3B 
 RETINAL CONE DYSTROPHY 4 ,OMIM:608118, RETINAL CONE DYSTROPHY 4 
 RETINAL DYSTROPHY AND IRIS COLOBOMA WITH OR WITHOUT CONGENITAL CATARACT ,OMIM:608118, RETINAL DYSTROPHY AND IRIS COLOBOMA WITH OR WITHOUT CONGENITAL CATARACT 
 RETINAL DYSTROPHY AND OBESITY ,OMIM:608118, RETINAL DYSTROPHY AND OBESITY 
 RETINAL DYSTROPHY WITH INNER RETINAL DYSFUNCTION AND GANGLION CELL ABNORMALITIES ,OMIM:608118, RETINAL DYSTROPHY WITH INNER RETINAL DYSFUNCTION AND GANGLION CELL ABNORMALITIES 
" RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOGENIC ACNE SYNDROME ",OMIM:608118," RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOGENIC ACNE SYNDROME "
" RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME ",OMIM:608118," RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME "
 RETINITIS PIGMENTOSA ,OMIM:608118, RETINITIS PIGMENTOSA 
 RETINITIS PIGMENTOSA WITH OR WITHOUT SITUS INVERSUS ,OMIM:608118, RETINITIS PIGMENTOSA WITH OR WITHOUT SITUS INVERSUS 
" RETINITIS PIGMENTOSA, X-LINKED, AND SINORESPIRATORY INFECTIONS, WITH OR WITHOUT DEAFNESS ",OMIM:608118," RETINITIS PIGMENTOSA, X-LINKED, AND SINORESPIRATORY INFECTIONS, WITH OR WITHOUT DEAFNESS "
 RETINITIS PIGMENTOSA-DEAFNESS SYNDROME ,OMIM:608118, RETINITIS PIGMENTOSA-DEAFNESS SYNDROME 
 RETINOBLASTOMA ,OMIM:608118, RETINOBLASTOMA 
" RETINOSCHISIS 1, X-LINKED, JUVENILE ",OMIM:608118," RETINOSCHISIS 1, X-LINKED, JUVENILE "
 RETT SYNDROME ,OMIM:608118, RETT SYNDROME 
" RETT SYNDROME, CONGENITAL VARIANT ",OMIM:608118," RETT SYNDROME, CONGENITAL VARIANT "
 REYNOLDS SYNDROME ,OMIM:608118, REYNOLDS SYNDROME 
" RH-NULL, REGULATOR TYPE ",OMIM:608118," RH-NULL, REGULATOR TYPE "
 RHABDOID TUMOR PREDISPOSITION SYNDROME ,OMIM:608118, RHABDOID TUMOR PREDISPOSITION SYNDROME 
 RHABDOMYOSARCOMA 2 ,OMIM:608118, RHABDOMYOSARCOMA 2 
" RHABDOMYOSARCOMA, EMBRYONAL, 1 ",OMIM:608118," RHABDOMYOSARCOMA, EMBRYONAL, 1 "
" RHABDOMYOSARCOMA, EMBRYONAL, 2 ",OMIM:608118," RHABDOMYOSARCOMA, EMBRYONAL, 2 "
 RHEUMATOID ARTHRITIS ,OMIM:608118, RHEUMATOID ARTHRITIS 
" RHEUMATOID ARTHRITIS, SYSTEMIC JUVENILE ",OMIM:608118," RHEUMATOID ARTHRITIS, SYSTEMIC JUVENILE "
 RHIZOMELIC CHONDRODYSPLASIA PUNCTATA ,OMIM:608118, RHIZOMELIC CHONDRODYSPLASIA PUNCTATA 
 RIBOFLAVIN DEFICIENCY ,OMIM:608118, RIBOFLAVIN DEFICIENCY 
 RIBOSE 5-PHOSPHATE ISOMERASE DEFICIENCY ,OMIM:608118, RIBOSE 5-PHOSPHATE ISOMERASE DEFICIENCY 
 RIDDLE SYNDROME ,OMIM:608118, RIDDLE SYNDROME 
 RIGHT ATRIAL ISOMERISM ,OMIM:608118, RIGHT ATRIAL ISOMERISM 
 RIGID SPINE MUSCULAR DYSTROPHY 1 ,OMIM:608118, RIGID SPINE MUSCULAR DYSTROPHY 1 
" RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL ",OMIM:608118," RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL "
 RING DERMOID OF CORNEA ,OMIM:608118, RING DERMOID OF CORNEA 
 RIPPLING MUSCLE DISEASE ,OMIM:608118, RIPPLING MUSCLE DISEASE 
 RITSCHER-SCHINZEL SYNDROME ,OMIM:608118, RITSCHER-SCHINZEL SYNDROME 
 ROBERTS SYNDROME ,OMIM:608118, ROBERTS SYNDROME 
 ROBIN SEQUENCE WITH CLEFT MANDIBLE AND LIMB ANOMALIES ,OMIM:608118, ROBIN SEQUENCE WITH CLEFT MANDIBLE AND LIMB ANOMALIES 
 ROBINOW SYNDROME ,OMIM:608118, ROBINOW SYNDROME 
 ROBINOW-SORAUF SYNDROME ,OMIM:608118, ROBINOW-SORAUF SYNDROME 
 ROIFMAN SYNDROME ,OMIM:608118, ROIFMAN SYNDROME 
" ROLANDIC EPILEPSY, MENTAL RETARDATION, AND SPEECH DYSPRAXIA, X-LINKED ",OMIM:608118," ROLANDIC EPILEPSY, MENTAL RETARDATION, AND SPEECH DYSPRAXIA, X-LINKED "
 ROTHMUND-THOMSON SYNDROME ,OMIM:608118, ROTHMUND-THOMSON SYNDROME 
 ROUSSY-LEVY HEREDITARY AREFLEXIC DYSTASIA ,OMIM:608118, ROUSSY-LEVY HEREDITARY AREFLEXIC DYSTASIA 
 RUBINSTEIN-TAYBI SYNDROME ,OMIM:608118, RUBINSTEIN-TAYBI SYNDROME 
 RUIJS-AALFS SYNDROME ,OMIM:608118, RUIJS-AALFS SYNDROME 
 SACCHAROPINURIA ,OMIM:608118, SACCHAROPINURIA 
 SACRAL AGENESIS WITH VERTEBRAL ANOMALIES ,OMIM:608118, SACRAL AGENESIS WITH VERTEBRAL ANOMALIES 
 SACRAL DEFECT WITH ANTERIOR MENINGOCELE ,OMIM:608118, SACRAL DEFECT WITH ANTERIOR MENINGOCELE 
 SAETHRE-CHOTZEN SYNDROME ,OMIM:608118, SAETHRE-CHOTZEN SYNDROME 
" SALIVARY GLAND ADENOMA, PLEOMORPHIC ",OMIM:608118," SALIVARY GLAND ADENOMA, PLEOMORPHIC "
 SALLA DISEASE ,OMIM:608118, SALLA DISEASE 
 SANDHOFF DISEASE ,OMIM:608118, SANDHOFF DISEASE 
" SARCOIDOSIS, EARLY-ONSET ",OMIM:608118," SARCOIDOSIS, EARLY-ONSET "
" SARCOIDOSIS, SUSCEPTIBILITY TO, 1 ",OMIM:608118," SARCOIDOSIS, SUSCEPTIBILITY TO, 1 "
" SARCOIDOSIS, SUSCEPTIBILITY TO, 2 ",OMIM:608118," SARCOIDOSIS, SUSCEPTIBILITY TO, 2 "
" SARCOMA, SYNOVIAL ",OMIM:608118," SARCOMA, SYNOVIAL "
 SARCOSINEMIA ,OMIM:608118, SARCOSINEMIA 
 SC PHOCOMELIA SYNDROME ,OMIM:608118, SC PHOCOMELIA SYNDROME 
 SCALP-EAR-NIPPLE SYNDROME ,OMIM:608118, SCALP-EAR-NIPPLE SYNDROME 
" SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION ",OMIM:608118," SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION "
" SCAPULOPERONEAL MYOPATHY, MYH7-RELATED ",OMIM:608118," SCAPULOPERONEAL MYOPATHY, MYH7-RELATED "
" SCAPULOPERONEAL MYOPATHY, X-LINKED DOMINANT ",OMIM:608118," SCAPULOPERONEAL MYOPATHY, X-LINKED DOMINANT "
 SCAPULOPERONEAL SPINAL MUSCULAR ATROPHY ,OMIM:608118, SCAPULOPERONEAL SPINAL MUSCULAR ATROPHY 
" SCAPULOPERONEAL SYNDROME, NEUROGENIC, KAESER TYPE ",OMIM:608118," SCAPULOPERONEAL SYNDROME, NEUROGENIC, KAESER TYPE "
 SCHAAF-YANG SYNDROME ,OMIM:608118, SCHAAF-YANG SYNDROME 
 SCHIMKE IMMUNOOSSEOUS DYSPLASIA ,OMIM:608118, SCHIMKE IMMUNOOSSEOUS DYSPLASIA 
 SCHIMMELPENNING-FEUERSTEIN-MIMS SYNDROME ,OMIM:608118, SCHIMMELPENNING-FEUERSTEIN-MIMS SYNDROME 
" SCHINDLER DISEASE, TYPE I ",OMIM:608118," SCHINDLER DISEASE, TYPE I "
 SCHINZEL-GIEDION MIDFACE RETRACTION SYNDROME ,OMIM:608118, SCHINZEL-GIEDION MIDFACE RETRACTION SYNDROME 
 SCHIZENCEPHALY ,OMIM:608118, SCHIZENCEPHALY 
 SCHIZOPHRENIA ,OMIM:608118, SCHIZOPHRENIA 
 SCHIZOPHRENIA 15 ,OMIM:608118, SCHIZOPHRENIA 15 
 SCHIZOPHRENIA 18 ,OMIM:608118, SCHIZOPHRENIA 18 
 SCHIZOPHRENIA 4 ,OMIM:608118, SCHIZOPHRENIA 4 
 SCHIZOPHRENIA 6 ,OMIM:608118, SCHIZOPHRENIA 6 
 SCHIZOPHRENIA 9 ,OMIM:608118, SCHIZOPHRENIA 9 
 SCHNECKENBECKEN DYSPLASIA ,OMIM:608118, SCHNECKENBECKEN DYSPLASIA 
 SCHNYDER CORNEAL DYSTROPHY ,OMIM:608118, SCHNYDER CORNEAL DYSTROPHY 
 SCHOPF-SCHULZ-PASSARGE SYNDROME ,OMIM:608118, SCHOPF-SCHULZ-PASSARGE SYNDROME 
 SCHWANNOMATOSIS ,OMIM:608118, SCHWANNOMATOSIS 
" SCHWARTZ-JAMPEL SYNDROME, TYPE 1 ",OMIM:608118," SCHWARTZ-JAMPEL SYNDROME, TYPE 1 "
 SCLEROSTEOSIS ,OMIM:608118, SCLEROSTEOSIS 
" SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3 ",OMIM:608118," SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3 "
 SEA-BLUE HISTIOCYTE DISEASE ,OMIM:608118, SEA-BLUE HISTIOCYTE DISEASE 
 SEBASTIAN SYNDROME ,OMIM:608118, SEBASTIAN SYNDROME 
 SEBORRHEA-LIKE DERMATITIS WITH PSORIASIFORM ELEMENTS ,OMIM:608118, SEBORRHEA-LIKE DERMATITIS WITH PSORIASIFORM ELEMENTS 
 SECKEL SYNDROME ,OMIM:608118, SECKEL SYNDROME 
" SEGAWA SYNDROME, AUTOSOMAL RECESSIVE ",OMIM:608118," SEGAWA SYNDROME, AUTOSOMAL RECESSIVE "
" SEIZURES, BENIGN FAMILIAL INFANTILE ",OMIM:608118," SEIZURES, BENIGN FAMILIAL INFANTILE "
" SEIZURES, BENIGN FAMILIAL NEONATAL ",OMIM:608118," SEIZURES, BENIGN FAMILIAL NEONATAL "
" SEIZURES, CORTICAL BLINDNESS, AND MICROCEPHALY SYNDROME ",OMIM:608118," SEIZURES, CORTICAL BLINDNESS, AND MICROCEPHALY SYNDROME "
" SEIZURES, FAMILIAL FEBRILE ",OMIM:608118," SEIZURES, FAMILIAL FEBRILE "
" SEIZURES, SCOLIOSIS, AND MACROCEPHALY SYNDROME ",OMIM:608118," SEIZURES, SCOLIOSIS, AND MACROCEPHALY SYNDROME "
" SEIZURES, SENSORINEURAL DEAFNESS, ATAXIA, MENTAL RETARDATION, AND ELECTROLYTE IMBALANCE ",OMIM:608118," SEIZURES, SENSORINEURAL DEAFNESS, ATAXIA, MENTAL RETARDATION, AND ELECTROLYTE IMBALANCE "
 SENIOR-LOKEN SYNDROME 1 ,OMIM:608118, SENIOR-LOKEN SYNDROME 1 
 SENIOR-LOKEN SYNDROME 4 ,OMIM:608118, SENIOR-LOKEN SYNDROME 4 
 SENIOR-LOKEN SYNDROME 5 ,OMIM:608118, SENIOR-LOKEN SYNDROME 5 
 SENIOR-LOKEN SYNDROME 6 ,OMIM:608118, SENIOR-LOKEN SYNDROME 6 
 SENIOR-LOKEN SYNDROME 7 ,OMIM:608118, SENIOR-LOKEN SYNDROME 7 
 SENIOR-LOKEN SYNDROME 8 ,OMIM:608118, SENIOR-LOKEN SYNDROME 8 
 SENIOR-LOKEN SYNDROME 9 ,OMIM:608118, SENIOR-LOKEN SYNDROME 9 
" SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS ",OMIM:608118," SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS "
" SEVERE COMBINED IMMUNODEFICIENCY WITH MICROCEPHALY, GROWTH RETARDATION, AND SENSITIVITY TO IONIZING RADIATION ",OMIM:608118," SEVERE COMBINED IMMUNODEFICIENCY WITH MICROCEPHALY, GROWTH RETARDATION, AND SENSITIVITY TO IONIZING RADIATION "
 SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION ,OMIM:608118, SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION 
" SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY ",OMIM:608118," SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY "
" SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE ",OMIM:608118," SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE "
" SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-NEGATIVE ",OMIM:608118," SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-NEGATIVE "
" SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-POSITIVE ",OMIM:608118," SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-POSITIVE, NK CELL-POSITIVE "
" SEVERE COMBINED IMMUNODEFICIENCY, X-LINKED ",OMIM:608118," SEVERE COMBINED IMMUNODEFICIENCY, X-LINKED "
" SEVERE CUTANEOUS ADVERSE REACTION, SUSCEPTIBILITY TO ",OMIM:608118," SEVERE CUTANEOUS ADVERSE REACTION, SUSCEPTIBILITY TO "
 SHAHEEN SYNDROME ,OMIM:608118, SHAHEEN SYNDROME 
 SHORT QT SYNDROME ,OMIM:608118, SHORT QT SYNDROME 
 SHORT SLEEPER ,OMIM:608118, SHORT SLEEPER 
 SHORT STATURE WITH MICROCEPHALY AND DISTINCTIVE FACIES ,OMIM:608118, SHORT STATURE WITH MICROCEPHALY AND DISTINCTIVE FACIES 
 SHORT STATURE WITH NONSPECIFIC SKELETAL ABNORMALITIES ,OMIM:608118, SHORT STATURE WITH NONSPECIFIC SKELETAL ABNORMALITIES 
" SHORT STATURE, AUDITORY CANAL ATRESIA, MANDIBULAR HYPOPLASIA, AND SKELETAL ABNORMALITIES ",OMIM:608118," SHORT STATURE, AUDITORY CANAL ATRESIA, MANDIBULAR HYPOPLASIA, AND SKELETAL ABNORMALITIES "
" SHORT STATURE, IDIOPATHIC, X-LINKED ",OMIM:608118," SHORT STATURE, IDIOPATHIC, X-LINKED "
" SHORT STATURE, MICROCEPHALY, AND ENDOCRINE DYSFUNCTION ",OMIM:608118," SHORT STATURE, MICROCEPHALY, AND ENDOCRINE DYSFUNCTION "
" SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS ",OMIM:608118," SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS "
" SHORT STATURE, OPTIC NERVE ATROPHY, AND PELGER-HUET ANOMALY ",OMIM:608118," SHORT STATURE, OPTIC NERVE ATROPHY, AND PELGER-HUET ANOMALY "
 SHORT SYNDROME ,OMIM:608118, SHORT SYNDROME 
 SHORT-RIB THORACIC DYSPLASIA ,OMIM:608118, SHORT-RIB THORACIC DYSPLASIA 
 SHPRINTZEN-GOLDBERG CRANIOSYNOSTOSIS SYNDROME ,OMIM:608118, SHPRINTZEN-GOLDBERG CRANIOSYNOSTOSIS SYNDROME 
 SHWACHMAN-DIAMOND SYNDROME ,OMIM:608118, SHWACHMAN-DIAMOND SYNDROME 
 SIALURIA ,OMIM:608118, SIALURIA 
 SICK SINUS SYNDROME ,OMIM:608118, SICK SINUS SYNDROME 
 SICKLE CELL ANEMIA ,OMIM:608118, SICKLE CELL ANEMIA 
" SIDEROBLASTIC ANEMIA WITH B-CELL IMMUNODEFICIENCY, PERIODIC FEVERS, AND DEVELOPMENTAL DELAY ",OMIM:608118," SIDEROBLASTIC ANEMIA WITH B-CELL IMMUNODEFICIENCY, PERIODIC FEVERS, AND DEVELOPMENTAL DELAY "
 SILVER-RUSSELL SYNDROME ,OMIM:608118, SILVER-RUSSELL SYNDROME 
" SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1 ",OMIM:608118," SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1 "
" SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 2 ",OMIM:608118," SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 2 "
 SINGLETON-MERTEN SYNDROME ,OMIM:608118, SINGLETON-MERTEN SYNDROME 
 SINOATRIAL NODE DYSFUNCTION AND DEAFNESS ,OMIM:608118, SINOATRIAL NODE DYSFUNCTION AND DEAFNESS 
 SITOSTEROLEMIA ,OMIM:608118, SITOSTEROLEMIA 
 SJOGREN-LARSSON SYNDROME ,OMIM:608118, SJOGREN-LARSSON SYNDROME 
" SKELETAL DEFECTS, GENITAL HYPOPLASIA, AND MENTAL RETARDATION ",OMIM:608118," SKELETAL DEFECTS, GENITAL HYPOPLASIA, AND MENTAL RETARDATION "
" SKIN CREASES, CONGENITAL SYMMETRIC CIRCUMFERENTIAL ",OMIM:608118," SKIN CREASES, CONGENITAL SYMMETRIC CIRCUMFERENTIAL "
 SKIN FRAGILITY-WOOLLY HAIR SYNDROME ,OMIM:608118, SKIN FRAGILITY-WOOLLY HAIR SYNDROME 
" SKIN/HAIR/EYE PIGMENTATION, VARIATION IN ",OMIM:608118," SKIN/HAIR/EYE PIGMENTATION, VARIATION IN "
" SLOWED NERVE CONDUCTION VELOCITY, AUTOSOMAL DOMINANT ",OMIM:608118," SLOWED NERVE CONDUCTION VELOCITY, AUTOSOMAL DOMINANT "
 SMALL CELL CANCER OF THE LUNG ,OMIM:608118, SMALL CELL CANCER OF THE LUNG 
 SMITH-KINGSMORE SYNDROME ,OMIM:608118, SMITH-KINGSMORE SYNDROME 
 SMITH-LEMLI-OPITZ SYNDROME ,OMIM:608118, SMITH-LEMLI-OPITZ SYNDROME 
 SMITH-MAGENIS SYNDROME ,OMIM:608118, SMITH-MAGENIS SYNDROME 
 SMITH-MCCORT DYSPLASIA ,OMIM:608118, SMITH-MCCORT DYSPLASIA 
 SMOKING AS A QUANTITATIVE TRAIT LOCUS 3 ,OMIM:608118, SMOKING AS A QUANTITATIVE TRAIT LOCUS 3 
 SNEDDON SYNDROME ,OMIM:608118, SNEDDON SYNDROME 
 SODIUM SERUM LEVEL QUANTITATIVE TRAIT LOCUS 1 ,OMIM:608118, SODIUM SERUM LEVEL QUANTITATIVE TRAIT LOCUS 1 
 SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR ,OMIM:608118, SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR 
" SOLUBLE INTERLEUKIN-6 RECEPTOR, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS ",OMIM:608118," SOLUBLE INTERLEUKIN-6 RECEPTOR, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS "
 SORSBY FUNDUS DYSTROPHY ,OMIM:608118, SORSBY FUNDUS DYSTROPHY 
 SOTOS SYNDROME ,OMIM:608118, SOTOS SYNDROME 
 SPASTIC ATAXIA ,OMIM:608118, SPASTIC ATAXIA 
